[2018-08-03 16:33:21,216] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139789653145344]-[process:20151] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:36:27,826] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140185499940608]-[process:20234] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:37:00,888] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140030589753088]-[process:20264] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:37:40,515] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140281824069376]-[process:20302] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:38:39,049] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139940336899840]-[process:20339] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:39:08,680] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139685517518592]-[process:20383] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:39:31,072] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140071243048704]-[process:20408] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:46:47,052] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139986931091200]-[process:20655] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:47:10,355] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139867054692096]-[process:20692] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:47:58,728] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140271893886720]-[process:20730] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:49:41,327] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140596610852608]-[process:20778] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:51:25,262] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140108383704832]-[process:20843] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:52:07,690] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139839385806592]-[process:20873] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:55:08,035] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140620484839168]-[process:20967] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:55:57,329] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140052432082688]-[process:21002] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 17:22:05,624] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140052431820544]-[process:20996] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 17:22:19,745] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140052431820544]-[process:20996] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 17:46:22,326] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139699387156224]-[process:21821] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 17:46:53,337] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139828475934464]-[process:21860] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 17:47:33,459] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140625988257536]-[process:21912] - [(4002, 未传值或值传递错误!, None)]
